1058.18201	-4.51579	-4.65681	-6.10290	-6.27548	    -0.60940	    -0.16672
1058.68201	-4.51521	-4.65816	-6.10377	-6.27741	    -0.60976	    -0.16630
1059.18201	-4.51532	-4.65854	-6.10479	-6.27902	    -0.60955	    -0.16637
1059.68201	-4.51524	-4.65927	-6.10500	-6.27993	    -0.60944	    -0.16717
1060.18201	-4.51572	-4.65882	-6.10400	-6.27968	    -0.61073	    -0.16756
1060.68201	-4.51671	-4.65952	-6.10479	-6.27990	    -0.61238	    -0.16781
1061.18201	-4.51673	-4.66029	-6.10630	-6.28098	    -0.61362	    -0.16731
1061.68201	-4.51681	-4.66020	-6.10795	-6.28152	    -0.61580	    -0.16687
1062.18201	-4.51698	-4.66012	-6.11071	-6.28190	    -0.61629	    -0.16611
1062.68201	-4.51669	-4.66045	-6.11346	-6.28359	    -0.61667	    -0.16520
1063.18201	-4.51714	-4.66153	-6.11727	-6.28425	    -0.61775	    -0.16577
1063.68201	-4.51698	-4.66213	-6.11688	-6.28381	    -0.61868	    -0.16697
1064.18201	-4.51694	-4.66323	-6.11436	-6.28320	    -0.61991	    -0.16780
1064.68201	-4.51773	-4.66317	-6.11101	-6.28324	    -0.62054	    -0.16852
1065.18201	-4.51824	-4.66220	-6.11146	-6.28403	    -0.62135	    -0.16836
1065.68201	-4.51866	-4.66207	-6.11303	-6.28543	    -0.62214	    -0.16818
1066.18201	-4.51830	-4.66223	-6.11478	-6.28568	    -0.62249	    -0.16823
1066.68201	-4.51801	-4.66294	-6.11636	-6.28511	    -0.62296	    -0.16689
1067.18201	-4.51871	-4.66346	-6.11748	-6.28408	    -0.62385	    -0.16631
1067.68201	-4.51942	-4.66391	-6.11662	-6.28423	    -0.62461	    -0.16642
1068.18201	-4.51943	-4.66484	-6.11553	-6.28561	    -0.62492	    -0.16669
1068.68201	-4.51911	-4.66532	-6.11438	-6.28846	    -0.62580	    -0.16754
1069.18201	-4.51977	-4.66551	-6.11464	-6.28922	    -0.62576	    -0.16881
1069.68201	-4.52047	-4.66555	-6.11499	-6.28772	    -0.62547	    -0.16909
1070.18201	-4.51999	-4.66481	-6.11492	-6.28657	    -0.62620	    -0.16908
1070.68201	-4.51928	-4.66502	-6.11415	-6.28802	    -0.62734	    -0.16851
1071.18201	-4.51970	-4.66451	-6.11596	-6.29009	    -0.62849	    -0.16784
1071.68201	-4.52100	-4.66453	-6.11793	-6.29257	    -0.62996	    -0.16710
1072.18201	-4.52129	-4.66475	-6.12001	-6.29394	    -0.63068	    -0.16650
1072.68201	-4.51929	-4.66543	-6.11996	-6.29278	    -0.63122	    -0.16614
1073.18201	-4.51829	-4.66613	-6.11780	-6.29144	    -0.63143	    -0.16700
1073.68201	-4.51744	-4.66706	-6.11561	-6.29154	    -0.63105	    -0.16776
1074.18201	-4.51894	-4.66765	-6.11728	-6.29255	    -0.63148	    -0.16757
1074.68201	-4.51991	-4.66721	-6.12012	-6.29233	    -0.63156	    -0.16690
1075.18201	-4.52012	-4.66701	-6.12224	-6.29269	    -0.63203	    -0.16715
1075.68201	-4.52051	-4.66706	-6.12172	-6.29259	    -0.63152	    -0.16723
1076.18201	-4.52094	-4.66778	-6.12179	-6.29192	    -0.63186	    -0.16731
1076.68201	-4.52153	-4.66834	-6.12076	-6.29172	    -0.63224	    -0.16772
1077.18201	-4.52165	-4.66929	-6.12030	-6.29280	    -0.63299	    -0.16813
1077.68201	-4.52087	-4.66935	-6.12106	-6.29396	    -0.63303	    -0.16813
1078.18201	-4.52056	-4.66995	-6.12289	-6.29360	    -0.63329	    -0.16745
1078.68201	-4.52045	-4.66944	-6.12447	-6.29339	    -0.63456	    -0.16577
1079.18201	-4.52020	-4.66912	-6.12661	-6.29466	    -0.63446	    -0.16460
1079.68201	-4.52069	-4.66996	-6.12832	-6.29630	    -0.63417	    -0.16408
1080.18201	-4.52129	-4.67008	-6.12752	-6.29763	    -0.63326	    -0.16394
1080.68201	-4.52189	-4.67143	-6.12443	-6.29792	    -0.63336	    -0.16417
1081.18201	-4.52252	-4.67286	-6.12342	-6.29746	    -0.63374	    -0.16449
1081.68201	-4.52252	-4.67369	-6.12263	-6.29539	    -0.63367	    -0.16442
1082.18201	-4.52256	-4.67397	-6.12429	-6.29355	    -0.63286	    -0.16390
1082.68201	-4.52290	-4.67262	-6.12424	-6.29392	    -0.63280	    -0.16356
1083.18201	-4.52327	-4.67162	-6.12353	-6.29567	    -0.63260	    -0.16336
1083.68201	-4.52348	-4.67145	-6.12372	-6.29517	    -0.63311	    -0.16328
1084.18201	-4.52387	-4.67086	-6.12523	-6.29786	    -0.63322	    -0.16376
1084.68201	-4.52433	-4.67011	-6.12348	-6.30073	    -0.63317	    -0.16456
1085.18201	-4.52417	-4.67047	-6.12173	-6.30073	    -0.63273	    -0.16513
1085.68201	-4.52402	-4.67138	-6.12207	-6.29811	    -0.63231	    -0.16496
1086.18201	-4.52353	-4.67176	-6.12578	-6.29586	    -0.63133	    -0.16467
1086.68201	-4.52327	-4.67218	-6.12669	-6.29443	    -0.63124	    -0.16381
1087.18201	-4.52379	-4.67235	-6.12718	-6.29567	    -0.63168	    -0.16266
1087.68201	-4.52466	-4.67179	-6.12624	-6.29759	    -0.63226	    -0.16267
1088.18201	-4.52606	-4.67158	-6.12580	-6.29928	    -0.63234	    -0.16320
1088.68201	-4.52620	-4.67142	-6.12552	-6.30030	    -0.63247	    -0.16327
1089.18201	-4.52571	-4.67097	-6.12624	-6.30136	    -0.63219	    -0.16315
1089.68201	-4.52583	-4.67104	-6.12704	-6.30167	    -0.63151	    -0.16276
1090.18201	-4.52640	-4.67125	-6.12758	-6.30176	    -0.63082	    -0.16262
1090.68201	-4.52673	-4.67306	-6.13010	-6.30103	    -0.63029	    -0.16271
1091.18201	-4.52689	-4.67396	-6.13321	-6.30122	    -0.62999	    -0.16255
1091.68201	-4.52648	-4.67372	-6.13314	-6.30295	    -0.63002	    -0.16239
1092.18201	-4.52701	-4.67267	-6.13120	-6.30451	    -0.63022	    -0.16185
1092.68201	-4.52676	-4.67266	-6.12888	-6.30396	    -0.63034	    -0.16095
1093.18201	-4.52657	-4.67388	-6.12745	-6.30344	    -0.63019	    -0.16038
1093.68201	-4.52741	-4.67483	-6.12659	-6.30261	    -0.62982	    -0.16101
1094.18201	-4.52823	-4.67617	-6.12954	-6.30286	    -0.62918	    -0.16139
1094.68201	-4.52776	-4.67642	-6.13031	-6.30247	    -0.62873	    -0.16225
1095.18201	-4.52654	-4.67591	-6.13324	-6.30346	    -0.62848	    -0.16255
1095.68201	-4.52570	-4.67562	-6.13455	-6.30214	    -0.62831	    -0.16241
1096.18201	-4.52586	-4.67507	-6.13545	-6.30236	    -0.62781	    -0.16141
1096.68201	-4.52676	-4.67436	-6.13139	-6.30331	    -0.62737	    -0.16120
1097.18201	-4.52698	-4.67364	-6.12859	-6.30488	    -0.62703	    -0.16138
1097.68201	-4.52619	-4.67382	-6.12537	-6.30560	    -0.62702	    -0.16136
1098.18201	-4.52524	-4.67453	-6.12809	-6.30242	    -0.62701	    -0.16143
1098.68201	-4.52544	-4.67540	-6.12962	-6.30039	    -0.62709	    -0.16150
1099.18201	-4.52620	-4.67640	-6.13073	-6.30166	    -0.62673	    -0.16195
1099.68201	-4.52643	-4.67567	-6.13077	-6.30196	    -0.62640	    -0.16270
1100.18201	-4.52520	-4.67556	-6.13133	-6.30280	    -0.62556	    -0.16315
1100.68201	-4.52381	-4.67635	-6.13055	-6.30174	    -0.62415	    -0.16353
1101.18201	-4.52350	-4.67704	-6.13016	-6.30240	    -0.62305	    -0.16271
1101.68201	-4.52413	-4.67759	-6.13015	-6.30289	    -0.62196	    -0.16199
1102.18201	-4.52450	-4.67730	-6.13181	-6.30487	    -0.62110	    -0.16228
1102.68201	-4.52472	-4.67720	-6.13279	-6.30497	    -0.62060	    -0.16231
1103.18201	-4.52430	-4.67678	-6.13401	-6.30196	    -0.62006	    -0.16304
1103.68201	-4.52457	-4.67678	-6.13145	-6.29865	    -0.61932	    -0.16335
1104.18201	-4.52503	-4.67778	-6.12957	-6.29897	    -0.61858	    -0.16330
1104.68201	-4.52516	-4.67811	-6.12930	-6.30055	    -0.61746	    -0.16200
1105.18201	-4.52496	-4.67784	-6.12951	-6.30462	    -0.61634	    -0.16079
